"","date","meansst","Ecosystem_sub"
"10449",1999-04-22,-1.82,"Northern Bering Sea"
"10450",1999-04-22,-0.49,"Southeastern Bering Sea"
"10451",1999-04-23,-1.84,"Northern Bering Sea"
"10452",1999-04-23,-0.62,"Southeastern Bering Sea"
"10453",1999-04-24,-1.84,"Northern Bering Sea"
"10454",1999-04-24,-0.59,"Southeastern Bering Sea"
"10455",1999-04-25,-1.83,"Northern Bering Sea"
"10456",1999-04-25,-0.51,"Southeastern Bering Sea"
"10457",1999-04-26,-1.82,"Northern Bering Sea"
"10458",1999-04-26,-0.56,"Southeastern Bering Sea"
"10459",1999-04-27,-1.82,"Northern Bering Sea"
"10460",1999-04-27,-0.55,"Southeastern Bering Sea"
"10461",1999-04-28,-1.81,"Northern Bering Sea"
"10462",1999-04-28,-0.51,"Southeastern Bering Sea"
"10463",1999-04-29,-1.84,"Northern Bering Sea"
"10464",1999-04-29,-0.54,"Southeastern Bering Sea"
"10465",1999-04-30,-1.84,"Northern Bering Sea"
"10466",1999-04-30,-0.58,"Southeastern Bering Sea"
"10467",1999-05-01,-1.8,"Northern Bering Sea"
"10468",1999-05-01,-0.4,"Southeastern Bering Sea"
"10469",1999-05-02,-1.79,"Northern Bering Sea"
"10470",1999-05-02,-0.39,"Southeastern Bering Sea"
"10471",1999-05-03,-1.79,"Northern Bering Sea"
"10472",1999-05-03,-0.46,"Southeastern Bering Sea"
"10473",1999-05-04,-1.8,"Northern Bering Sea"
"10474",1999-05-04,-0.43,"Southeastern Bering Sea"
"10475",1999-05-05,-1.81,"Northern Bering Sea"
"10476",1999-05-05,-0.38,"Southeastern Bering Sea"
"10477",1999-05-06,-1.81,"Northern Bering Sea"
"10478",1999-05-06,-0.33,"Southeastern Bering Sea"
"10479",1999-05-07,-1.8,"Northern Bering Sea"
"10480",1999-05-07,-0.26,"Southeastern Bering Sea"
"10481",1999-05-08,-1.79,"Northern Bering Sea"
"10482",1999-05-08,-0.2,"Southeastern Bering Sea"
"10483",1999-05-09,-1.78,"Northern Bering Sea"
"10484",1999-05-09,-0.24,"Southeastern Bering Sea"
"10485",1999-05-10,-1.77,"Northern Bering Sea"
"10486",1999-05-10,-0.21,"Southeastern Bering Sea"
"10487",1999-05-11,-1.78,"Northern Bering Sea"
"10488",1999-05-11,-0.11,"Southeastern Bering Sea"
"10489",1999-05-12,-1.78,"Northern Bering Sea"
"10490",1999-05-12,-0.11,"Southeastern Bering Sea"
"10491",1999-05-13,-1.77,"Northern Bering Sea"
"10492",1999-05-13,-0.06,"Southeastern Bering Sea"
"10493",1999-05-14,-1.75,"Northern Bering Sea"
"10494",1999-05-14,-0.03,"Southeastern Bering Sea"
"10495",1999-05-15,-1.67,"Northern Bering Sea"
"10496",1999-05-15,0.03,"Southeastern Bering Sea"
"10497",1999-05-16,-1.55,"Northern Bering Sea"
"10498",1999-05-16,0.12,"Southeastern Bering Sea"
"10499",1999-05-17,-1.43,"Northern Bering Sea"
"10500",1999-05-17,0.42,"Southeastern Bering Sea"
"10501",1999-05-18,-1.35,"Northern Bering Sea"
"10502",1999-05-18,0.51,"Southeastern Bering Sea"
"10503",1999-05-19,-1.39,"Northern Bering Sea"
"10504",1999-05-19,0.6,"Southeastern Bering Sea"
"10505",1999-05-20,-1.25,"Northern Bering Sea"
"10506",1999-05-20,0.57,"Southeastern Bering Sea"
"10507",1999-05-21,-1.15,"Northern Bering Sea"
"10508",1999-05-21,1.02,"Southeastern Bering Sea"
"10509",1999-05-22,-1.09,"Northern Bering Sea"
"10510",1999-05-22,1.1,"Southeastern Bering Sea"
"10511",1999-05-23,-0.93,"Northern Bering Sea"
"10512",1999-05-23,1.18,"Southeastern Bering Sea"
"10513",1999-05-24,-0.88,"Northern Bering Sea"
"10514",1999-05-24,1.31,"Southeastern Bering Sea"
"10515",1999-05-25,-0.77,"Northern Bering Sea"
"10516",1999-05-25,1.5,"Southeastern Bering Sea"
"10517",1999-05-26,-0.72,"Northern Bering Sea"
"10518",1999-05-26,1.67,"Southeastern Bering Sea"
"10519",1999-05-27,-0.66,"Northern Bering Sea"
"10520",1999-05-27,1.81,"Southeastern Bering Sea"
"10521",1999-05-28,-0.59,"Northern Bering Sea"
"10522",1999-05-28,1.85,"Southeastern Bering Sea"
"10523",1999-05-29,-0.48,"Northern Bering Sea"
"10524",1999-05-29,1.66,"Southeastern Bering Sea"
"10525",1999-05-30,-0.46,"Northern Bering Sea"
"10526",1999-05-30,1.55,"Southeastern Bering Sea"
"10527",1999-05-31,-0.33,"Northern Bering Sea"
"10528",1999-05-31,1.64,"Southeastern Bering Sea"
"10529",1999-06-01,-0.3,"Northern Bering Sea"
"10530",1999-06-01,1.69,"Southeastern Bering Sea"
"10531",1999-06-02,-0.06,"Northern Bering Sea"
"10532",1999-06-02,1.75,"Southeastern Bering Sea"
"10533",1999-06-03,0.06,"Northern Bering Sea"
"10534",1999-06-03,1.86,"Southeastern Bering Sea"
"10535",1999-06-04,0.2,"Northern Bering Sea"
"10536",1999-06-04,1.97,"Southeastern Bering Sea"
"10537",1999-06-05,0.38,"Northern Bering Sea"
"10538",1999-06-05,2.12,"Southeastern Bering Sea"
"10539",1999-06-06,0.09,"Northern Bering Sea"
"10540",1999-06-06,2.26,"Southeastern Bering Sea"
"10541",1999-06-07,0.09,"Northern Bering Sea"
"10542",1999-06-07,2.28,"Southeastern Bering Sea"
"10543",1999-06-08,0.12,"Northern Bering Sea"
"10544",1999-06-08,2.31,"Southeastern Bering Sea"
"10545",1999-06-09,0.31,"Northern Bering Sea"
"10546",1999-06-09,2.52,"Southeastern Bering Sea"
"10547",1999-06-10,0.51,"Northern Bering Sea"
"10548",1999-06-10,2.52,"Southeastern Bering Sea"
"10549",1999-06-11,0.66,"Northern Bering Sea"
"10550",1999-06-11,2.65,"Southeastern Bering Sea"
"10551",1999-06-12,0.63,"Northern Bering Sea"
"10552",1999-06-12,2.94,"Southeastern Bering Sea"
"10553",1999-06-13,0.81,"Northern Bering Sea"
"10554",1999-06-13,3.05,"Southeastern Bering Sea"
"10555",1999-06-14,0.91,"Northern Bering Sea"
"10556",1999-06-14,3.12,"Southeastern Bering Sea"
"10557",1999-06-15,1.03,"Northern Bering Sea"
"10558",1999-06-15,3.09,"Southeastern Bering Sea"
"10559",1999-06-16,1.24,"Northern Bering Sea"
"10560",1999-06-16,3.33,"Southeastern Bering Sea"
"10561",1999-06-17,1.23,"Northern Bering Sea"
"10562",1999-06-17,3.51,"Southeastern Bering Sea"
"10563",1999-06-18,1.79,"Northern Bering Sea"
"10564",1999-06-18,4.16,"Southeastern Bering Sea"
"10565",1999-06-19,2.49,"Northern Bering Sea"
"10566",1999-06-19,4.35,"Southeastern Bering Sea"
"10567",1999-06-20,2.91,"Northern Bering Sea"
"10568",1999-06-20,4.44,"Southeastern Bering Sea"
"10569",1999-06-21,3.2,"Northern Bering Sea"
"10570",1999-06-21,4.38,"Southeastern Bering Sea"
"10571",1999-06-22,3.35,"Northern Bering Sea"
"10572",1999-06-22,4.42,"Southeastern Bering Sea"
"10573",1999-06-23,3.42,"Northern Bering Sea"
"10574",1999-06-23,4.51,"Southeastern Bering Sea"
"10575",1999-06-24,3.34,"Northern Bering Sea"
"10576",1999-06-24,4.58,"Southeastern Bering Sea"
"10577",1999-06-25,3.82,"Northern Bering Sea"
"10578",1999-06-25,4.78,"Southeastern Bering Sea"
"10579",1999-06-26,4.07,"Northern Bering Sea"
"10580",1999-06-26,4.86,"Southeastern Bering Sea"
"10581",1999-06-27,4.52,"Northern Bering Sea"
"10582",1999-06-27,5.39,"Southeastern Bering Sea"
"10583",1999-06-28,4.59,"Northern Bering Sea"
"10584",1999-06-28,5,"Southeastern Bering Sea"
"10585",1999-06-29,4.84,"Northern Bering Sea"
"10586",1999-06-29,5.01,"Southeastern Bering Sea"
"10587",1999-06-30,5.23,"Northern Bering Sea"
"10588",1999-06-30,4.98,"Southeastern Bering Sea"
"10589",1999-07-01,5.22,"Northern Bering Sea"
"10590",1999-07-01,5.42,"Southeastern Bering Sea"
"10591",1999-07-02,4.65,"Northern Bering Sea"
"10592",1999-07-02,5.41,"Southeastern Bering Sea"
"10593",1999-07-03,4.18,"Northern Bering Sea"
"10594",1999-07-03,5.62,"Southeastern Bering Sea"
"10595",1999-07-04,4.28,"Northern Bering Sea"
"10596",1999-07-04,5.75,"Southeastern Bering Sea"
"10597",1999-07-05,4.28,"Northern Bering Sea"
"10598",1999-07-05,5.39,"Southeastern Bering Sea"
"10599",1999-07-06,4.16,"Northern Bering Sea"
"10600",1999-07-06,5.84,"Southeastern Bering Sea"
"10601",1999-07-07,4.05,"Northern Bering Sea"
"10602",1999-07-07,5.34,"Southeastern Bering Sea"
"10603",1999-07-08,4.18,"Northern Bering Sea"
"10604",1999-07-08,5.35,"Southeastern Bering Sea"
"10605",1999-07-09,4.67,"Northern Bering Sea"
"10606",1999-07-09,5.63,"Southeastern Bering Sea"
"10607",1999-07-10,5.04,"Northern Bering Sea"
"10608",1999-07-10,6.19,"Southeastern Bering Sea"
"10609",1999-07-11,6.08,"Northern Bering Sea"
"10610",1999-07-11,7,"Southeastern Bering Sea"
"10611",1999-07-12,6.51,"Northern Bering Sea"
"10612",1999-07-12,7.37,"Southeastern Bering Sea"
"10613",1999-07-13,6.49,"Northern Bering Sea"
"10614",1999-07-13,7.3,"Southeastern Bering Sea"
"10615",1999-07-14,6.88,"Northern Bering Sea"
"10616",1999-07-14,7.36,"Southeastern Bering Sea"
"10617",1999-07-15,6.78,"Northern Bering Sea"
"10618",1999-07-15,7.46,"Southeastern Bering Sea"
"10619",1999-07-16,6.78,"Northern Bering Sea"
"10620",1999-07-16,7.26,"Southeastern Bering Sea"
"10621",1999-07-17,6.73,"Northern Bering Sea"
"10622",1999-07-17,7.13,"Southeastern Bering Sea"
"10623",1999-07-18,6.89,"Northern Bering Sea"
"10624",1999-07-18,7.18,"Southeastern Bering Sea"
"10625",1999-07-19,6.8,"Northern Bering Sea"
"10626",1999-07-19,7.22,"Southeastern Bering Sea"
"10627",1999-07-20,6.71,"Northern Bering Sea"
"10628",1999-07-20,6.98,"Southeastern Bering Sea"
"10629",1999-07-21,6.64,"Northern Bering Sea"
"10630",1999-07-21,7.19,"Southeastern Bering Sea"
"10631",1999-07-22,6.69,"Northern Bering Sea"
"10632",1999-07-22,7.48,"Southeastern Bering Sea"
"10633",1999-07-23,6.67,"Northern Bering Sea"
"10634",1999-07-23,7.58,"Southeastern Bering Sea"
"10635",1999-07-24,6.55,"Northern Bering Sea"
"10636",1999-07-24,7.44,"Southeastern Bering Sea"
"10637",1999-07-25,6.48,"Northern Bering Sea"
"10638",1999-07-25,7.43,"Southeastern Bering Sea"
"10639",1999-07-26,6.31,"Northern Bering Sea"
"10640",1999-07-26,7.56,"Southeastern Bering Sea"
"10641",1999-07-27,6.73,"Northern Bering Sea"
"10642",1999-07-27,7.82,"Southeastern Bering Sea"
"10643",1999-07-28,6.72,"Northern Bering Sea"
"10644",1999-07-28,7.97,"Southeastern Bering Sea"
"10645",1999-07-29,6.81,"Northern Bering Sea"
"10646",1999-07-29,7.97,"Southeastern Bering Sea"
"10647",1999-07-30,6.8,"Northern Bering Sea"
"10648",1999-07-30,7.94,"Southeastern Bering Sea"
"10649",1999-07-31,6.58,"Northern Bering Sea"
"10650",1999-07-31,7.81,"Southeastern Bering Sea"
"10651",1999-08-01,6.57,"Northern Bering Sea"
"10652",1999-08-01,7.7,"Southeastern Bering Sea"
"10653",1999-08-02,6.61,"Northern Bering Sea"
"10654",1999-08-02,7.54,"Southeastern Bering Sea"
"10655",1999-08-03,6.71,"Northern Bering Sea"
"10656",1999-08-03,7.54,"Southeastern Bering Sea"
"10657",1999-08-04,6.9,"Northern Bering Sea"
"10658",1999-08-04,7.52,"Southeastern Bering Sea"
"10659",1999-08-05,6.97,"Northern Bering Sea"
"10660",1999-08-05,7.18,"Southeastern Bering Sea"
"10661",1999-08-06,7.02,"Northern Bering Sea"
"10662",1999-08-06,7.16,"Southeastern Bering Sea"
"10663",1999-08-07,6.8,"Northern Bering Sea"
"10664",1999-08-07,7.25,"Southeastern Bering Sea"
"10665",1999-08-08,6.62,"Northern Bering Sea"
"10666",1999-08-08,7.03,"Southeastern Bering Sea"
"10667",1999-08-09,6.76,"Northern Bering Sea"
"10668",1999-08-09,7.16,"Southeastern Bering Sea"
"10669",1999-08-10,6.66,"Northern Bering Sea"
"10670",1999-08-10,7.09,"Southeastern Bering Sea"
"10671",1999-08-11,6.98,"Northern Bering Sea"
"10672",1999-08-11,7.27,"Southeastern Bering Sea"
"10673",1999-08-12,6.97,"Northern Bering Sea"
"10674",1999-08-12,7.34,"Southeastern Bering Sea"
"10675",1999-08-13,6.88,"Northern Bering Sea"
"10676",1999-08-13,7.24,"Southeastern Bering Sea"
"10677",1999-08-14,7.36,"Northern Bering Sea"
"10678",1999-08-14,7.21,"Southeastern Bering Sea"
"10679",1999-08-15,7.37,"Northern Bering Sea"
"10680",1999-08-15,7.14,"Southeastern Bering Sea"
"10681",1999-08-16,7.41,"Northern Bering Sea"
"10682",1999-08-16,7.24,"Southeastern Bering Sea"
"10683",1999-08-17,7.17,"Northern Bering Sea"
"10684",1999-08-17,7.33,"Southeastern Bering Sea"
"10685",1999-08-18,7.16,"Northern Bering Sea"
"10686",1999-08-18,7.6,"Southeastern Bering Sea"
"10687",1999-08-19,7.02,"Northern Bering Sea"
"10688",1999-08-19,7.51,"Southeastern Bering Sea"
"10689",1999-08-20,7.05,"Northern Bering Sea"
"10690",1999-08-20,7.8,"Southeastern Bering Sea"
"10691",1999-08-21,7.1,"Northern Bering Sea"
"10692",1999-08-21,8.27,"Southeastern Bering Sea"
"10693",1999-08-22,7.4,"Northern Bering Sea"
"10694",1999-08-22,8.4,"Southeastern Bering Sea"
"10695",1999-08-23,7.4,"Northern Bering Sea"
"10696",1999-08-23,8.48,"Southeastern Bering Sea"
"10697",1999-08-24,7.5,"Northern Bering Sea"
"10698",1999-08-24,8.4,"Southeastern Bering Sea"
"10699",1999-08-25,7.73,"Northern Bering Sea"
"10700",1999-08-25,8.37,"Southeastern Bering Sea"
"10701",1999-08-26,7.83,"Northern Bering Sea"
"10702",1999-08-26,8.39,"Southeastern Bering Sea"
"10703",1999-08-27,7.74,"Northern Bering Sea"
"10704",1999-08-27,8.31,"Southeastern Bering Sea"
"10705",1999-08-28,7.68,"Northern Bering Sea"
"10706",1999-08-28,8.18,"Southeastern Bering Sea"
"10707",1999-08-29,7.6,"Northern Bering Sea"
"10708",1999-08-29,8.09,"Southeastern Bering Sea"
"10709",1999-08-30,7.6,"Northern Bering Sea"
"10710",1999-08-30,7.84,"Southeastern Bering Sea"
"10711",1999-08-31,7.2,"Northern Bering Sea"
"10712",1999-08-31,8.09,"Southeastern Bering Sea"
"10713",1999-09-01,7.06,"Northern Bering Sea"
"10714",1999-09-01,8.04,"Southeastern Bering Sea"
"10715",1999-09-02,7.01,"Northern Bering Sea"
"10716",1999-09-02,8.04,"Southeastern Bering Sea"
"10717",1999-09-03,7.19,"Northern Bering Sea"
"10718",1999-09-03,8.17,"Southeastern Bering Sea"
"10719",1999-09-04,7.1,"Northern Bering Sea"
"10720",1999-09-04,8.12,"Southeastern Bering Sea"
"10721",1999-09-05,7.11,"Northern Bering Sea"
"10722",1999-09-05,8.1,"Southeastern Bering Sea"
"10723",1999-09-06,6.88,"Northern Bering Sea"
"10724",1999-09-06,8.21,"Southeastern Bering Sea"
"10725",1999-09-07,6.65,"Northern Bering Sea"
"10726",1999-09-07,8.18,"Southeastern Bering Sea"
"10727",1999-09-08,7.09,"Northern Bering Sea"
"10728",1999-09-08,8.23,"Southeastern Bering Sea"
"10729",1999-09-09,6.98,"Northern Bering Sea"
"10730",1999-09-09,7.89,"Southeastern Bering Sea"
"10731",1999-09-10,6.88,"Northern Bering Sea"
"10732",1999-09-10,7.84,"Southeastern Bering Sea"
"10733",1999-09-11,6.88,"Northern Bering Sea"
"10734",1999-09-11,7.95,"Southeastern Bering Sea"
"10735",1999-09-12,6.82,"Northern Bering Sea"
"10736",1999-09-12,8.2,"Southeastern Bering Sea"
"10737",1999-09-13,6.91,"Northern Bering Sea"
"10738",1999-09-13,8.26,"Southeastern Bering Sea"
"10739",1999-09-14,6.95,"Northern Bering Sea"
"10740",1999-09-14,8.22,"Southeastern Bering Sea"
"10741",1999-09-15,7.09,"Northern Bering Sea"
"10742",1999-09-15,8.22,"Southeastern Bering Sea"
"10743",1999-09-16,7.07,"Northern Bering Sea"
"10744",1999-09-16,7.96,"Southeastern Bering Sea"
"10745",1999-09-17,6.91,"Northern Bering Sea"
"10746",1999-09-17,7.85,"Southeastern Bering Sea"
"10747",1999-09-18,6.85,"Northern Bering Sea"
"10748",1999-09-18,7.82,"Southeastern Bering Sea"
"10749",1999-09-19,6.97,"Northern Bering Sea"
"10750",1999-09-19,7.84,"Southeastern Bering Sea"
"10751",1999-09-20,6.89,"Northern Bering Sea"
"10752",1999-09-20,7.65,"Southeastern Bering Sea"
"10753",1999-09-21,6.91,"Northern Bering Sea"
"10754",1999-09-21,7.79,"Southeastern Bering Sea"
"10755",1999-09-22,6.41,"Northern Bering Sea"
"10756",1999-09-22,7.75,"Southeastern Bering Sea"
"10757",1999-09-23,6.38,"Northern Bering Sea"
"10758",1999-09-23,7.67,"Southeastern Bering Sea"
"10759",1999-09-24,6.36,"Northern Bering Sea"
"10760",1999-09-24,7.69,"Southeastern Bering Sea"
"10761",1999-09-25,6.27,"Northern Bering Sea"
"10762",1999-09-25,7.67,"Southeastern Bering Sea"
"10763",1999-09-26,6.2,"Northern Bering Sea"
"10764",1999-09-26,7.62,"Southeastern Bering Sea"
"10765",1999-09-27,5.95,"Northern Bering Sea"
"10766",1999-09-27,7.6,"Southeastern Bering Sea"
"10767",1999-09-28,5.75,"Northern Bering Sea"
"10768",1999-09-28,7.42,"Southeastern Bering Sea"
"10769",1999-09-29,5.71,"Northern Bering Sea"
"10770",1999-09-29,7.39,"Southeastern Bering Sea"
"10771",1999-09-30,5.66,"Northern Bering Sea"
"10772",1999-09-30,7.45,"Southeastern Bering Sea"
"10773",1999-10-01,5.5,"Northern Bering Sea"
"10774",1999-10-01,7.37,"Southeastern Bering Sea"
"10775",1999-10-02,5.21,"Northern Bering Sea"
"10776",1999-10-02,7.24,"Southeastern Bering Sea"
"10777",1999-10-03,5.16,"Northern Bering Sea"
"10778",1999-10-03,7.25,"Southeastern Bering Sea"
"10779",1999-10-04,5.21,"Northern Bering Sea"
"10780",1999-10-04,7.33,"Southeastern Bering Sea"
"10781",1999-10-05,5.18,"Northern Bering Sea"
"10782",1999-10-05,7.36,"Southeastern Bering Sea"
"10783",1999-10-06,5.02,"Northern Bering Sea"
"10784",1999-10-06,7.24,"Southeastern Bering Sea"
"10785",1999-10-07,4.82,"Northern Bering Sea"
"10786",1999-10-07,7.11,"Southeastern Bering Sea"
"10787",1999-10-08,4.6,"Northern Bering Sea"
"10788",1999-10-08,7.05,"Southeastern Bering Sea"
"10789",1999-10-09,4.63,"Northern Bering Sea"
"10790",1999-10-09,6.97,"Southeastern Bering Sea"
"10791",1999-10-10,4.54,"Northern Bering Sea"
"10792",1999-10-10,6.9,"Southeastern Bering Sea"
"10793",1999-10-11,4.4,"Northern Bering Sea"
"10794",1999-10-11,6.82,"Southeastern Bering Sea"
"10795",1999-10-12,4.31,"Northern Bering Sea"
"10796",1999-10-12,6.7,"Southeastern Bering Sea"
"10797",1999-10-13,4.06,"Northern Bering Sea"
"10798",1999-10-13,6.61,"Southeastern Bering Sea"
"10799",1999-10-14,3.87,"Northern Bering Sea"
"10800",1999-10-14,6.52,"Southeastern Bering Sea"
"10801",1999-10-15,3.74,"Northern Bering Sea"
"10802",1999-10-15,6.38,"Southeastern Bering Sea"
"10803",1999-10-16,3.59,"Northern Bering Sea"
"10804",1999-10-16,6.19,"Southeastern Bering Sea"
"10805",1999-10-17,3.48,"Northern Bering Sea"
"10806",1999-10-17,6.1,"Southeastern Bering Sea"
"10807",1999-10-18,3.31,"Northern Bering Sea"
"10808",1999-10-18,6.02,"Southeastern Bering Sea"
"10809",1999-10-19,3.02,"Northern Bering Sea"
"10810",1999-10-19,5.84,"Southeastern Bering Sea"
"10811",1999-10-20,2.87,"Northern Bering Sea"
"10812",1999-10-20,5.81,"Southeastern Bering Sea"
"10813",1999-10-21,2.74,"Northern Bering Sea"
"10814",1999-10-21,5.62,"Southeastern Bering Sea"
"10815",1999-10-22,2.68,"Northern Bering Sea"
"10816",1999-10-22,5.57,"Southeastern Bering Sea"
"10817",1999-10-23,2.52,"Northern Bering Sea"
"10818",1999-10-23,5.32,"Southeastern Bering Sea"
"10819",1999-10-24,2.27,"Northern Bering Sea"
"10820",1999-10-24,4.73,"Southeastern Bering Sea"
"10821",1999-10-25,2.09,"Northern Bering Sea"
"10822",1999-10-25,4.68,"Southeastern Bering Sea"
"10823",1999-10-26,1.92,"Northern Bering Sea"
"10824",1999-10-26,4.59,"Southeastern Bering Sea"
"10825",1999-10-27,1.79,"Northern Bering Sea"
"10826",1999-10-27,4.54,"Southeastern Bering Sea"
"10827",1999-10-28,1.7,"Northern Bering Sea"
"10828",1999-10-28,4.44,"Southeastern Bering Sea"
"10829",1999-10-29,1.53,"Northern Bering Sea"
"10830",1999-10-29,4.39,"Southeastern Bering Sea"
"10831",1999-10-30,1.32,"Northern Bering Sea"
"10832",1999-10-30,4.15,"Southeastern Bering Sea"
"10833",1999-10-31,1.15,"Northern Bering Sea"
"10834",1999-10-31,3.99,"Southeastern Bering Sea"
"10835",1999-11-01,0.9,"Northern Bering Sea"
"10836",1999-11-01,3.9,"Southeastern Bering Sea"
"10837",1999-11-02,0.9,"Northern Bering Sea"
"10838",1999-11-02,3.92,"Southeastern Bering Sea"
"10839",1999-11-03,0.88,"Northern Bering Sea"
"10840",1999-11-03,3.93,"Southeastern Bering Sea"
"10841",1999-11-04,0.76,"Northern Bering Sea"
"10842",1999-11-04,3.85,"Southeastern Bering Sea"
"10843",1999-11-05,0.31,"Northern Bering Sea"
"10844",1999-11-05,3.71,"Southeastern Bering Sea"
"10845",1999-11-06,0.3,"Northern Bering Sea"
"10846",1999-11-06,3.72,"Southeastern Bering Sea"
"10847",1999-11-07,0.18,"Northern Bering Sea"
"10848",1999-11-07,3.54,"Southeastern Bering Sea"
"10849",1999-11-08,0.19,"Northern Bering Sea"
"10850",1999-11-08,3.45,"Southeastern Bering Sea"
"10851",1999-11-09,0.14,"Northern Bering Sea"
"10852",1999-11-09,3.37,"Southeastern Bering Sea"
"10853",1999-11-10,0.18,"Northern Bering Sea"
"10854",1999-11-10,3.37,"Southeastern Bering Sea"
"10855",1999-11-11,0.13,"Northern Bering Sea"
"10856",1999-11-11,3.36,"Southeastern Bering Sea"
"10857",1999-11-12,-0.21,"Northern Bering Sea"
"10858",1999-11-12,3.34,"Southeastern Bering Sea"
"10859",1999-11-13,-0.34,"Northern Bering Sea"
"10860",1999-11-13,3.13,"Southeastern Bering Sea"
"10861",1999-11-14,-0.65,"Northern Bering Sea"
"10862",1999-11-14,2.92,"Southeastern Bering Sea"
"10863",1999-11-15,-0.55,"Northern Bering Sea"
"10864",1999-11-15,3.03,"Southeastern Bering Sea"
"10865",1999-11-16,-0.55,"Northern Bering Sea"
"10866",1999-11-16,3.07,"Southeastern Bering Sea"
"10867",1999-11-17,-0.53,"Northern Bering Sea"
"10868",1999-11-17,2.88,"Southeastern Bering Sea"
"10869",1999-11-18,-0.6,"Northern Bering Sea"
"10870",1999-11-18,2.75,"Southeastern Bering Sea"
"10871",1999-11-19,-0.59,"Northern Bering Sea"
"10872",1999-11-19,2.74,"Southeastern Bering Sea"
"10873",1999-11-20,-0.66,"Northern Bering Sea"
"10874",1999-11-20,2.63,"Southeastern Bering Sea"
"10875",1999-11-21,-0.6,"Northern Bering Sea"
"10876",1999-11-21,2.61,"Southeastern Bering Sea"
"10877",1999-11-22,-0.59,"Northern Bering Sea"
"10878",1999-11-22,2.58,"Southeastern Bering Sea"
"10879",1999-11-23,-0.73,"Northern Bering Sea"
"10880",1999-11-23,2.38,"Southeastern Bering Sea"
"10881",1999-11-24,-0.59,"Northern Bering Sea"
"10882",1999-11-24,2.59,"Southeastern Bering Sea"
"10883",1999-11-25,-0.6,"Northern Bering Sea"
"10884",1999-11-25,2.63,"Southeastern Bering Sea"
"10885",1999-11-26,-0.64,"Northern Bering Sea"
"10886",1999-11-26,2.58,"Southeastern Bering Sea"
"10887",1999-11-27,-0.71,"Northern Bering Sea"
"10888",1999-11-27,2.53,"Southeastern Bering Sea"
"10889",1999-11-28,-0.76,"Northern Bering Sea"
"10890",1999-11-28,2.44,"Southeastern Bering Sea"
"10891",1999-11-29,-0.84,"Northern Bering Sea"
"10892",1999-11-29,2.42,"Southeastern Bering Sea"
